"fight_id","winner","title_bout","weight_class","no_of_rounds","r_fighter","r_fighter_id","r_fighter_stance","r_fighter_age","b_fighter","b_fighter_id","b_fighter_stance","b_fighter_age","date","referee","referee_id","b_fighter_height","r_fighter_height","b_fighter_reach","r_fighter_reach","b_fighter_weight","r_fighter_weight","records_id","fight_id-2","b_current_lose_streak","b_current_win_streak","b_draw","b_longest_win_streak","b_losses","b_total_title_bouts","b_win_by_decision_majority","b_win_by_decision_split","b_win_by_decision_unanimous","b_win_by_ko_tko","b_win_by_submission","b_win_by_tko_doctor_stoppage","b_wins","b_total_rounds_fought","b_total_time_fought_seconds","r_current_lose_streak","r_current_win_streak","r_draw","r_longest_win_streak","r_losses","r_total_rounds_fought","r_total_time_fought_seconds","r_total_title_bouts","r_win_by_decision_majority","r_win_by_decision_split","r_win_by_decision_unanimous","r_win_by_ko_tko","r_win_by_submission","r_win_by_tko_doctor_stoppage","r_wins"
"FT4251","Blue","FALSE","Lightweight",3,"Joshua Burkman",355,"Orthodox",37,"Drew Dober",1147,"Southpaw",28,"2017-07-29","Jason Herzog","r55",172.72,177.8,177.8,182.88,155,170,"record4251","FT4251",1,0,0,2,5,0,0,0,1,1,1,0,3,16,489.125,3,0,0,2,11,43,693.6470588,0,0,1,3,1,1,0,6
"FT4245","Red ","FALSE","Featherweight",3,"Ricardo Lamas",840,"Orthodox",35,"Jason Knight",1486,"Orthodox",25,"2017-07-29","Mike Beltran","r96",177.8,172.72,180.34,180.34,145,145,"record4245","FT4245",0,4,0,4,1,0,0,1,1,1,1,0,4,14,780,0,1,0,4,3,26,642.2727273,1,0,0,3,2,3,0,8
"FT4244","Blue","FALSE","Light Heavyweight",3,"Jimi Manuwa",990,"Orthodox",37,"Volkan Oezdemir",1620,"Orthodox",27,"2017-07-29","Jason Herzog","r55",187.96,185.42,190.5,200.66,205,205,"record4244","FT4244",0,2,0,2,0,0,0,1,0,1,0,0,2,4,464,0,2,0,3,2,15,466.25,0,0,0,1,3,0,2,6
"FT4241","Red ","TRUE ","Welterweight",5,"Tyron Woodley",1021,"Orthodox",35,"Demian Maia",515,"Southpaw",39,"2017-07-29","Herb Dean","r18",185.42,175.26,182.88,187.96,170,170,"record4241","FT4241",0,7,0,7,6,1,0,1,8,1,9,0,19,65,709.36,0,1,0,3,3,25,662.7,3,1,1,0,5,0,0,7
"FT4240","Draw","TRUE ","Light Heavyweight",5,"Daniel Cormier",1063,"Orthodox",38,"Jon Jones",578,"Orthodox",30,"2017-07-29","John McCarthy","r2",193.04,180.34,213.36,182.88,205,235,"record4240","FT4240",0,13,0,13,1,10,0,0,7,4,5,0,16,52,847.7647059,0,4,0,4,1,28,876.4444444,4,0,1,3,1,3,0,8
"FT4248","Blue","FALSE","Featherweight",3,"Andre Fili",1124,"Orthodox",27,"Calvin Kattar",1665,"Orthodox",29,"2017-07-29","John McCarthy","r2",180.34,180.34,182.88,187.96,145,145,"record4248","FT4248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,3,15,542,0,0,0,2,2,0,0,4
"FT4246","Red ","FALSE","Catch Weight",3,"Aljamain Sterling",1191,"Orthodox",27,"Renan Barao",820,"Orthodox",30,"2017-07-29","Herb Dean","r18",167.64,170.18,177.8,180.34,135,135,"record4246","FT4246",0,1,0,7,3,6,0,0,4,2,3,0,9,37,846.4166667,0,1,0,4,2,20,817,0,0,0,2,1,2,0,5
"FT4247","Red ","FALSE","Featherweight",3,"Brian Ortega",1296,"Switch",26,"Renato Moicano",1385,"Orthodox",28,"2017-07-29","Jason Herzog","r55",180.34,172.72,182.88,175.26,145,145,"record4247","FT4247",0,3,0,3,0,0,0,2,0,0,1,0,3,8,770,0,3,0,3,1,10,631.5,0,0,0,0,2,1,0,3
"FT4249","Blue","FALSE","Women's Strawweight",3,"Kailin Curran",1360,"Orthodox",26,"Alexandra Albu",1414,"Orthodox",27,"2017-07-29","Herb Dean","r18",157.48,162.56,160.02,165.1,115,115,"record4249","FT4249",0,1,0,1,0,0,0,0,0,0,1,0,1,2,514,2,0,0,1,4,12,628.2,0,0,0,0,0,1,0,1
"FT4242","Red ","TRUE ","Women's Featherweight",5,"Cris Cyborg",1527,"Orthodox",32,"Tonya Evinger",1664,"Orthodox",36,"2017-07-29","Mike Beltran","r96",170.18,172.72,177.8,172.72,135,145,"record4242","FT4242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,2,0,3,265,0,0,0,0,2,0,0,2
"FT4250","Blue","FALSE","Flyweight",3,"Eric Shelton",1618,"Orthodox",26,"Jarred Brooks",1666,"Switch",24,"2017-07-29","Mike Beltran","r96",160.02,167.64,157.48,172.72,125,125,"record4250","FT4250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT4258","Blue","FALSE","Middleweight",3,"Bradley Scott",1004,NULL,28,"Jack Hermansson",1569,"Orthodox",29,"2017-08-05","Bladimir Puga","r154",185.42,185.42,195.58,193.04,185,170,"record4258","FT4258",0,1,0,1,1,0,0,0,1,1,0,0,2,6,483.6666667,0,1,0,1,3,15,741.8333333,1,0,1,0,0,2,0,3
"FT4259","Red ","FALSE","Flyweight",3,"Dustin Ortiz",1132,"Orthodox",28,"Hector Sandoval",1551,"Orthodox",31,"2017-08-05","Jerin Valel","r75",157.48,165.1,162.56,165.1,125,125,"record4259","FT4259",0,2,0,2,1,0,0,0,1,1,0,0,2,5,424.3333333,1,0,0,2,5,29,842.3,0,0,3,0,2,0,0,5
"FT4252","Red ","FALSE","Flyweight",5,"Sergio Pettis",1134,"Orthodox",23,"Brandon Moreno",1578,"Orthodox",23,"2017-08-05","John McCarthy","r2",170.18,167.64,177.8,175.26,125,135,"record4252","FT4252",0,3,0,3,0,0,0,1,0,0,2,0,3,6,529.6666667,0,3,0,3,2,23,834.125,0,0,0,6,0,0,0,6
"FT4254","Blue","FALSE","Welterweight",3,"Alan Jouban",1301,"Southpaw",35,"Niko Price",1611,"Orthodox",27,"2017-08-05","Gary Copeland","r71",182.88,182.88,193.04,185.42,170,170,"record4254","FT4254",1,0,0,1,1,0,0,0,0,0,1,0,1,3,435,1,0,0,3,3,18,517.5555556,0,0,0,3,3,0,0,6
"FT4256","Red ","FALSE","Middleweight",3,"Sam Alvey",1303,"Southpaw",31,"Rashad Evans",353,"Orthodox",37,"2017-08-05","John McCarthy","r2",182.88,187.96,190.5,190.5,205,205,"record4256","FT4256",3,0,0,5,7,4,1,4,3,6,0,0,14,58,779.1904762,1,0,0,4,4,22,527,0,0,0,2,4,1,0,7
"FT4257","Red ","FALSE","Bantamweight",3,"Alejandro Perez",1348,"Orthodox",27,"Andre Soukhamthath",1627,"Orthodox",28,"2017-08-05","Kevin MacDonald","r73",175.26,167.64,177.8,170.18,135,135,"record4257","FT4257",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,2,2,10,526.6,1,0,0,1,2,0,0,3
"FT4260","Blue","FALSE","Bantamweight",3,"Henry Briones",1350,NULL,36,"Rani Yahya",779,"Orthodox",32,"2017-08-05","Kevin MacDonald","r73",167.64,172.72,170.18,175.26,135,135,"record4260","FT4260",1,0,0,4,4,0,0,1,4,0,3,0,8,31,726.4166667,2,0,0,1,2,8,685.6666667,0,0,0,0,0,1,0,1
"FT4261","Red ","FALSE","Bantamweight",3,"Jose Quinonez",1354,NULL,27,"Diego Rivas",1340,"Orthodox",25,"2017-08-05","John McCarthy","r2",172.72,172.72,175.26,175.26,145,135,"record4261","FT4261",0,2,0,2,0,0,0,0,1,1,0,0,2,5,611.5,0,2,0,2,1,7,651.3333333,1,0,0,1,0,1,0,2
"FT4253","Blue","FALSE","Women's Strawweight",3,"Randa Markos",1373,"Orthodox",31,"Alexa Grasso",1583,"Orthodox",23,"2017-08-05","Jerin Valel","r75",165.1,162.56,167.64,160.02,115,115,"record4253","FT4253",1,0,0,1,1,0,0,0,1,0,0,0,1,6,900,0,1,0,1,3,16,795.6666667,0,0,1,2,0,0,0,3
"FT4263","Blue","FALSE","Lightweight",3,"Alvaro Herrera",1477,NULL,27,"Jordan Rinaldi",1529,"Orthodox",29,"2017-08-05","Gary Copeland","r71",177.8,182.88,182.88,187.96,145,155,"record4263","FT4263",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,1,1,3,281,0,0,0,0,1,0,0,1
"FT4255","Blue","FALSE","Featherweight",3,"Martin Bravo",1582,"Southpaw",23,"Humberto Bandenay",1668,"Southpaw",22,"2017-08-05","Jerin Valel","r75",180.34,172.72,NULL,180.34,145,145,"record4255","FT4255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,2,415,1,0,0,0,1,0,0,1
"FT4262","Red ","FALSE","Flyweight",3,"Joseph Morales",1667,"Switch",22,"Roberto Sanchez",1669,"Orthodox",31,"2017-08-05","Bladimir Puga","r154",167.64,167.64,167.64,175.26,125,125,"record4262","FT4262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4265","Red ","FALSE","Middleweight",3,"Siyar Bahadurzada",931,"Orthodox",33,"Rob Wilkinson",1671,"Orthodox",25,"2017-09-02","Leon Roberts","r38",190.5,180.34,203.2,185.42,185,170,"record4265","FT4265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,2,10,673.25,0,0,0,0,1,1,0,2
"FT4271","Red ","FALSE","Lightweight",3,"Rustam Khabilov",1014,"Orthodox",30,"Desmond Green",1632,"Southpaw",27,"2017-09-02","Neil Hall","r94",177.8,172.72,185.42,185.42,155,155,"record4271","FT4271",0,1,0,1,0,0,0,1,0,0,0,0,1,3,900,0,4,0,4,2,24,740.3333333,0,0,0,5,1,0,1,7
"FT4270","Red ","FALSE","Lightweight",3,"Michel Prazeres",1077,"Orthodox",36,"Mads Burnell",1673,"Orthodox",23,"2017-09-02","Kevin Sataki","r124",172.72,167.64,175.26,170.18,145,170,"record4270","FT4270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,4,0,4,2,22,800.25,0,0,2,3,0,1,0,6
"FT4272","Blue","FALSE","Light Heavyweight",3,"Francimar Barroso",1102,"Orthodox",37,"Aleksandar Rakic",1674,"Orthodox",25,"2017-09-02","Marc Goddard","r37",193.04,185.42,198.12,190.5,205,205,"record4272","FT4272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,2,3,18,726.4285714,0,0,0,4,0,0,0,4
"FT4269","Red ","FALSE","Lightweight",3,"Mairbek Taisumov",1163,"Orthodox",29,"Felipe Silva",1563,"Orthodox",33,"2017-09-02","Leon Roberts","r38",182.88,175.26,195.58,185.42,155,155,"record4269","FT4269",0,1,0,1,0,0,0,0,0,1,0,0,1,1,73,0,4,0,4,1,12,468.8333333,0,0,0,1,4,0,0,5
"FT4267","Red ","FALSE","Welterweight",3,"Leon Edwards",1342,"Southpaw",26,"Bryan Barberena",1383,"Southpaw",28,"2017-09-02","Neil Hall","r94",182.88,182.88,182.88,187.96,170,170,"record4267","FT4267",0,1,0,2,2,0,0,0,1,2,1,0,4,15,700,0,3,0,3,2,19,755.5714286,0,0,0,3,1,1,0,5
"FT4266","Red ","FALSE","Women's Bantamweight",3,"Marion Reneau",1389,"Orthodox",40,"Talita Bernardo",1672,"Orthodox",30,"2017-09-02","Kevin Sataki","r124",162.56,167.64,172.72,172.72,135,135,"record4266","FT4266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2,3,16,749.5,0,0,0,1,1,1,0,3
"FT4268","Red ","FALSE","Welterweight",3,"Darren Till",1424,"Southpaw",24,"Bojan Velickovic",1522,"Southpaw",28,"2017-09-02","Marc Goddard","r37",182.88,182.88,193.04,187.96,170,170,"record4268","FT4268",0,1,0,1,2,0,0,0,1,1,0,0,2,12,894.25,0,1,0,1,1,8,732.3333333,0,0,0,1,1,0,0,2
"FT4275","Red ","FALSE","Lightweight",3,"Thibault Gouti",1512,"Orthodox",30,"Andrew Holbrook",1449,"Southpaw",31,"2017-09-02","Neil Hall","r94",180.34,177.8,177.8,182.88,155,155,"record4275","FT4275",1,0,0,1,2,0,0,2,0,0,0,0,2,8,463.75,3,0,0,0,3,5,289.3333333,0,0,0,0,0,0,0,0
"FT4274","Blue","FALSE","Light Heavyweight",3,"Bojan Mihajlovic",1548,"Orthodox",37,"Abdul-Kerim Edilov",1676,"Orthodox",25,"2017-09-02","Kevin Sataki","r124",187.96,180.34,198.12,185.42,205,205,"record4274","FT4274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,0,2,4,409.5,0,0,0,0,0,0,0,0
"FT4264","Red ","FALSE","Heavyweight",5,"Alexander Volkov",1590,"Orthodox",28,"Stefan Struve",634,"Orthodox",29,"2017-09-02","Marc Goddard","r37",210.82,200.66,213.36,203.2,265,250,"record4264","FT4264",0,2,0,4,6,0,1,0,1,5,5,0,12,32,405.8333333,0,2,0,2,0,6,900,0,0,1,1,0,0,0,2
"FT4273","Blue","FALSE","Featherweight",3,"Mike Santiago",1670,"Orthodox",28,"Zabit Magomedsharipov",1675,"Orthodox",26,"2017-09-02","Leon Roberts","r38",185.42,177.8,185.42,175.26,145,145,"record4273","FT4273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4280","Red ","FALSE","Featherweight",3,"Jeremy Stephens",482,"Orthodox",31,"Gilbert Melendez",1062,"Orthodox",35,"2017-09-09","Jerin Valel","r75",175.26,172.72,185.42,180.34,145,145,"record4280","FT4280",3,0,0,1,4,2,0,0,1,0,0,0,1,16,922.6,2,0,0,3,13,68,760.52,0,0,1,5,5,0,1,12
"FT4284","Blue","FALSE","Lightweight",3,"Mitch Clarke",897,"Orthodox",31,"Alex White",1224,"Southpaw",28,"2017-09-09","Jerin Valel","r75",182.88,177.8,180.34,185.42,155,155,"record4284","FT4284",1,0,0,1,3,0,0,0,1,1,0,0,2,13,703.2,2,0,0,2,4,14,609.6666667,0,0,0,1,0,1,0,2
"FT4277","Blue","FALSE","Welterweight",3,"Neil Magny",1030,"Orthodox",30,"Rafael Dos Anjos",595,"Southpaw",32,"2017-09-09","Yves Lavigne","r20",172.72,190.5,177.8,203.2,170,170,"record4277","FT4277",0,1,0,5,7,3,0,0,9,4,2,0,15,58,724.5909091,0,1,0,7,4,43,727.3125,0,0,1,6,4,1,0,12
"FT4279","Red ","FALSE","Light Heavyweight",3,"Ilir Latifi",1043,"Orthodox",34,"Tyson Pedro",1596,"Orthodox",25,"2017-09-09","Dan Miragliotta","r25",190.5,177.8,200.66,185.42,205,205,"record4279","FT4279",0,2,0,2,0,0,0,0,0,1,1,0,2,2,248.5,1,0,0,3,3,13,342.375,0,0,0,1,3,1,0,5
"FT4281","Blue","FALSE","Women's Bantamweight",3,"Sara McMann",1069,"Orthodox",36,"Ketlen Vieira",1580,"Orthodox",26,"2017-09-09","Yves Lavigne","r20",172.72,167.64,172.72,167.64,135,135,"record4281","FT4281",0,2,0,2,0,0,0,1,1,0,0,0,2,6,900,0,3,0,3,3,15,466.375,1,0,1,1,1,2,0,5
"FT4276","Red ","TRUE ","Women's Bantamweight",5,"Amanda Nunes",1098,"Orthodox",29,"Valentina Shevchenko",1492,"Southpaw",29,"2017-09-09","John McCarthy","r2",165.1,172.72,167.64,175.26,125,145,"record4276","FT4276",0,2,0,2,1,0,0,1,1,0,1,0,3,13,967.25,0,5,0,5,1,12,309.75,2,0,0,1,4,2,0,7
"FT4286","Red ","FALSE","Lightweight",3,"Kajan Johnson",1254,"Orthodox",33,"Adriano Martins",1130,"Southpaw",34,"2017-09-09","John McCarthy","r2",177.8,180.34,182.88,190.5,155,155,"record4286","FT4286",1,0,0,3,2,0,0,1,0,2,1,0,4,11,466,0,2,0,2,1,9,840.3333333,0,0,0,2,0,0,0,2
"FT4282","Red ","FALSE","Women's Bantamweight",3,"Sarah Moras",1277,NULL,29,"Ashlee Evans-Smith",1363,"Orthodox",30,"2017-09-09","Yves Lavigne","r20",172.72,170.18,170.18,170.18,125,135,"record4282","FT4282",1,0,0,2,2,0,0,1,0,1,0,0,2,10,716.25,1,0,0,1,1,6,900,0,0,0,1,0,0,0,1
"FT4278","Red ","FALSE","Flyweight",3,"Henry Cejudo",1380,"Orthodox",30,"Wilson Reis",1114,"Southpaw",32,"2017-09-09","Jerin Valel","r75",162.56,162.56,165.1,162.56,125,135,"record4278","FT4278",1,0,0,3,3,1,0,0,4,0,2,0,6,23,734,2,0,0,4,2,16,778.1666667,1,0,1,3,0,0,0,4
"FT4285","Blue","FALSE","Heavyweight",3,"Luis Henrique",1493,"Orthodox",24,"Arjan Bhullar",1677,"Orthodox",31,"2017-09-09","Dan Miragliotta","r25",185.42,187.96,190.5,187.96,245,243,"record4285","FT4285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2,2,10,642.25,0,0,0,0,0,2,0,2
"FT4283","Blue","FALSE","Featherweight",3,"Gavin Tucker",1623,"Southpaw",31,"Rick Glenn",1573,"Southpaw",28,"2017-09-09","Kyle Cardinal","r155",182.88,167.64,177.8,167.64,145,145,"record4283","FT4283",0,1,0,1,1,0,0,1,0,0,0,0,1,6,900,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT4289","Blue","FALSE","Middleweight",3,"Hector Lombard",980,"Southpaw",39,"Anthony Smith",1087,"Orthodox",29,"2017-09-16","Dan Miragliotta","r25",193.04,175.26,193.04,180.34,205,185,"record4289","FT4289",0,2,0,2,2,0,0,0,1,2,0,0,3,12,650.2,4,0,0,2,6,22,651,0,0,0,1,2,0,0,3
"FT4287","Red ","FALSE","Middleweight",5,"Luke Rockhold",1075,"Southpaw",32,"David Branch",731,"Orthodox",35,"2017-09-16","Dan Miragliotta","r25",185.42,190.5,198.12,195.58,185,185,"record4287","FT4287",0,1,0,2,2,0,0,1,2,0,0,0,3,14,771.8,1,0,0,5,2,12,363.8571429,2,0,0,0,2,3,0,5
"FT4295","Blue","FALSE","Middleweight",3,"Krzysztof Jotko",1154,"Southpaw",28,"Uriah Hall",1048,"Orthodox",33,"2017-09-16","Rob Hinds","r68",182.88,185.42,200.66,195.58,185,185,"record4295","FT4295",3,0,0,3,6,1,0,0,1,2,0,2,5,22,533.8181818,1,0,0,5,2,21,757.25,0,0,1,4,1,0,0,6
"FT4293","Blue","FALSE","Lightweight",3,"Anthony Rocco Martin",1177,"Orthodox",27,"Olivier Aubin-Mercier",1215,"Southpaw",28,"2017-09-16","Rob Hinds","r68",175.26,182.88,177.8,185.42,155,170,"record4293","FT4293",0,2,0,3,2,1,0,0,1,0,4,0,5,19,731.7142857,0,3,0,3,3,17,672.1428571,0,0,0,2,0,2,0,4
"FT4296","Blue","FALSE","Lightweight",3,"Jason Saggo",1255,"Orthodox",31,"Gilbert Burns",1298,"Orthodox",31,"2017-09-16","Keith Peterson","r48",177.8,180.34,180.34,180.34,155,155,"record4296","FT4296",1,0,0,3,2,0,0,0,1,0,3,0,4,14,691.3333333,1,0,0,2,2,11,653.6,0,0,1,0,2,0,0,3
"FT4294","Blue","FALSE","Heavyweight",3,"Anthony Hamilton",1266,"Orthodox",37,"Daniel Spitz",1626,"Orthodox",27,"2017-09-16","Dan Miragliotta","r25",200.66,195.58,208.28,193.04,245,260,"record4294","FT4294",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,2,0,0,1,5,13,356.125,0,0,0,1,2,0,0,3
"FT4291","Red ","FALSE","Welterweight",3,"Kamaru Usman",1438,"Switch",30,"Sergio Moraes",970,"Orthodox",35,"2017-09-16","Dan Miragliotta","r25",182.88,182.88,182.88,193.04,170,170,"record4291","FT4291",0,2,0,4,2,1,0,1,2,1,2,0,6,22,777.625,0,5,0,5,0,14,795.8,1,0,0,4,0,1,0,5
"FT4292","Red ","FALSE","Heavyweight",3,"Justin Ledet",1556,"Orthodox",28,"Zu Anyanwu",1679,"Orthodox",36,"2017-09-16","Keith Peterson","r48",185.42,193.04,195.58,203.2,251,205,"record4292","FT4292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,2,0,4,518,0,0,0,1,0,1,0,2
"FT4288","Red ","FALSE","Welterweight",3,"Mike Perry",1557,"Orthodox",26,"Alex Reyes",1678,"Orthodox",30,"2017-09-16","Keith Peterson","r48",180.34,177.8,185.42,180.34,170,170,"record4288","FT4288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,2,1,9,590.75,0,0,0,0,3,0,0,3
"FT4290","Red ","FALSE","Lightweight",3,"Gregor Gillespie",1576,"Orthodox",30,"Jason Gonzalez",1572,"Southpaw",27,"2017-09-16","Rob Hinds","r68",187.96,170.18,187.96,180.34,155,155,"record4290","FT4290",0,1,0,1,1,0,0,0,0,0,1,0,1,2,169.5,0,2,0,2,0,4,460.5,0,0,0,1,1,0,0,2
"FT4303","Red ","FALSE","Welterweight",3,"Keita Nakamura",454,"Southpaw",33,"Alex Morono",1495,"Orthodox",27,"2017-09-22","Greg Kleynjans","r129",180.34,180.34,182.88,185.42,170,170,"record4303","FT4303",1,0,0,2,1,0,0,1,1,0,0,0,2,8,800,1,0,0,1,5,20,833.7142857,0,0,0,0,0,2,0,2
"FT4299","Blue","FALSE","Lightweight",3,"Takanori Gomi",711,"Southpaw",39,"Dong Hyun Ma",1479,"Orthodox",29,"2017-09-22","Steve Perceval","r60",180.34,170.18,177.8,177.8,155,155,"record4299","FT4299",0,1,0,1,2,0,0,0,1,0,0,0,1,9,746.3333333,4,0,0,2,8,22,439.1666667,0,0,1,1,2,0,0,4
"FT4302","Red ","FALSE","Flyweight",3,"Jussier Formiga",993,"Orthodox",32,"Ulka Sasaki",1315,"Southpaw",27,"2017-09-22","Leon Roberts","r38",177.8,165.1,180.34,170.18,125,125,"record4302","FT4302",0,1,0,1,3,0,0,0,0,0,3,0,3,12,485.6666667,1,0,0,3,4,22,705.4444444,0,0,0,4,0,1,0,5
"FT4297","Red ","FALSE","Light Heavyweight",5,"Ovince Saint Preux",1071,"Southpaw",34,"Yushin Okami",420,"Southpaw",36,"2017-09-22","Leon Roberts","r38",187.96,190.5,190.5,203.2,170,205,"record4297","FT4297",1,0,0,4,5,1,0,2,6,4,0,1,13,48,734.4444444,0,1,0,4,5,32,622,1,1,0,1,4,2,0,8
"FT4298","Blue","FALSE","Women's Strawweight",3,"Claudia Gadelha",1286,"Orthodox",28,"Jessica Andrade",1095,"Orthodox",25,"2017-09-22","John Sharp","r59",154.94,162.56,157.48,160.02,115,115,"record4298","FT4298",1,0,0,3,4,1,0,1,3,1,2,0,7,26,670.5454545,0,2,0,2,2,18,880.5,1,0,0,3,0,1,0,4
"FT4305","Red ","FALSE","Welterweight",3,"Shinsho Anzai",1314,"Orthodox",31,"Luke Jumeau",1640,"Orthodox",29,"2017-09-22","John Sharp","r59",180.34,170.18,182.88,177.8,170,170,"record4305","FT4305",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,1,0,1,1,4,452,0,0,0,0,0,0,1,1
"FT4301","Red ","FALSE","Featherweight",3,"Teruto Ishihara",1464,"Southpaw",26,"Rolando Dy",1645,"Orthodox",27,"2017-09-22","John Sharp","r59",172.72,170.18,175.26,175.26,145,135,"record4301","FT4301",1,0,0,0,1,0,0,0,0,0,0,0,0,2,600,2,0,0,2,3,12,637.2,0,0,0,0,2,0,0,2
"FT4300","Red ","FALSE","Light Heavyweight",3,"Gokhan Saki",1680,"Orthodox",33,"Henrique da Silva",1532,"Orthodox",28,"2017-09-22","Greg Kleynjans","r129",190.5,182.88,193.04,185.42,205,205,"record4300","FT4300",3,0,0,2,3,0,0,0,0,1,1,0,2,10,495,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4304","Red ","FALSE","Women's Strawweight",3,"Syuri Kondo",1681,"Orthodox",28,"Chanmi Jeon",1642,"Orthodox",20,"2017-09-22","Steve Perceval","r60",165.1,162.56,170.18,167.64,115,115,"record4304","FT4304",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4306","Red ","FALSE","Welterweight",3,"Daichi Abe",1682,"Orthodox",25,"Hyun Gyu Lim",1035,"Orthodox",32,"2017-09-22","Greg Kleynjans","r129",190.5,180.34,195.58,180.34,170,170,"record4306","FT4306",2,0,0,2,3,0,0,0,0,3,0,0,3,12,493,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4317","Blue","FALSE","Middleweight",3,"Thales Leites",443,"Orthodox",36,"Brad Tavares",720,"Orthodox",29,"2017-10-07","Chris Tognoni","r70",185.42,185.42,187.96,198.12,185,185,"record4317","FT4317",0,2,0,5,4,0,0,2,7,1,0,0,10,37,764.4285714,0,1,0,5,6,48,739.0555556,1,0,1,4,2,5,0,12
"FT4309","Red ","FALSE","Heavyweight",3,"Fabricio Werdum",476,"Orthodox",40,"Walt Harris",1146,"Southpaw",34,"2017-10-07","Herb Dean","r18",195.58,193.04,195.58,195.58,250,231,"record4309","FT4309",0,2,0,2,4,0,0,0,0,3,0,0,3,13,462.4285714,1,0,0,6,4,30,614.6923077,3,0,0,3,4,2,0,9
"FT4308","Red ","TRUE ","Flyweight",5,"Demetrious Johnson",787,"Orthodox",31,"Ray Borg",1227,"Orthodox",24,"2017-10-07","Dan Miragliotta","r25",162.56,160.02,160.02,167.64,135,125,"record4308","FT4308",0,2,0,3,2,0,0,0,3,0,2,0,5,19,773.2857143,0,12,0,12,2,59,1072.3125,12,0,1,7,2,4,0,14
"FT4307","Red ","TRUE ","Lightweight",5,"Tony Ferguson",827,"Orthodox",33,"Kevin Lee",1179,"Orthodox",25,"2017-10-07","Herb Dean","r18",175.26,180.34,195.58,193.04,170,155,"record4307","FT4307",0,5,0,5,2,0,0,1,3,1,4,0,9,23,588,0,9,0,9,1,28,586.4615385,1,0,1,3,2,5,1,12
"FT4316","Red ","FALSE","Flyweight",3,"John Moraga",983,"Orthodox",33,"Magomed Bibulatov",1633,"Orthodox",29,"2017-10-07","Jason Herzog","r55",165.1,167.64,165.1,167.64,125,125,"record4316","FT4316",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,1,0,2,5,31,783,1,0,1,1,1,3,0,6
"FT4311","Draw","FALSE","Lightweight",3,"Beneil Dariush",1174,"Southpaw",28,"Evan Dunham",631,"Southpaw",35,"2017-10-07","Dan Miragliotta","r25",177.8,177.8,177.8,182.88,155,155,"record4311","FT4311",0,4,0,4,6,0,0,3,5,1,1,1,11,43,720.2941176,1,0,0,5,3,23,553.8181818,0,0,1,3,1,3,0,8
"FT4313","Draw","FALSE","Lightweight",3,"Lando Vannata",1545,"Orthodox",25,"Bobby Green",1022,"Orthodox",31,"2017-10-07","Herb Dean","r18",177.8,175.26,180.34,180.34,155,155,"record4313","FT4313",3,0,0,4,3,0,0,1,1,1,1,0,4,17,695.4285714,1,0,0,1,2,6,480.6666667,0,0,0,0,1,0,0,1
"FT4315","Red ","FALSE","Flyweight",3,"Matt Schnell",1598,"Orthodox",27,"Marco Beltran",1351,"Orthodox",31,"2017-10-07","Chris Tognoni","r70",172.72,172.72,175.26,177.8,125,135,"record4315","FT4315",1,0,0,3,1,0,0,1,1,0,1,0,3,9,595.25,2,0,0,0,2,2,245.5,0,0,0,0,0,0,0,0
